campaign_id,customer_id,channel,campaign_date,impressions,clicks,conversions,spend,revenue,retained
1006,16121,Affiliate,20/08/2024,8634,1098,0,362.14,0,0
1085,15171,Facebook,19/10/2023,2717,2234,0,210.38,0,1
1057,13730,Instagram,17/01/2024,4799,640,1,284.22,839.48,0
1045,15955,Email,02/09/2024,8512,1605,0,435.42,0,0
1043,16376,Google Ads,27/03/2023,3418,889,0,,0,0
1081,19439,Instagram,22/04/2023,9356,4692,0,239.75,0,0
1032,12576,Email,09/04/2024,176,1339,0,416.08,0,0
1075,13818,Email,23/03/2024,5784,2544,0,498.33,0,0
1034,14854,,10/03/2023,2395,2092,0,223.27,0,1
1011,13201,Facebook,19/12/2024,343,61,0,468.4,0,0
1098,11656,Google Ads,08/02/2023,6154,417,0,201.76,0,0
1099,17798,Google Ads,03/02/2023,6363,1959,0,477.87,0,1
1092,11116,Facebook,06/03/2023,6492,4237,0,182.31,0,1
1096,18945,Affiliate,30/04/2024,5538,594,0,,0,0
1050,10204,Instagram,09/11/2024,7832,4585,0,402.28,0,0
1046,17379,SEO,10/05/2023,1090,1976,0,67.26,0,0
1090,15896,,21/05/2023,7216,4415,0,114.3,0,1
1062,12732,SEO,02/11/2023,6978,1243,0,120.95,0,0
1069,16203,Google Ads,23/12/2023,3083,3856,0,238.41,0,1
1059,13061,Facebook,13/12/2024,770,4688,0,371.83,0,0
1013,10784,Email,21/05/2023,9830,1033,0,205.88,0,1
1002,12163,SEO,05/01/2024,894,1767,0,39.49,0,0
1076,11746,Affiliate,27/04/2024,7295,4286,1,143.18,372.29,0
1085,13819,Google Ads,20/01/2024,7513,2500,0,126.93,0,0
1067,10015,Google Ads,11/09/2023,2148,1803,0,352.02,0,0
1020,12773,,15/07/2023,2440,1587,0,14.06,0,1
1066,14721,Facebook,22/09/2023,4423,791,0,18.59,0,0
1015,16153,Email,19/05/2023,2825,2571,0,470.53,0,1
1021,19461,Instagram,07/11/2023,9310,3709,0,80.9,0,1
1090,12015,Instagram,30/09/2024,2959,2697,0,19.83,0,0
1044,11465,Email,05/09/2023,5055,3974,1,276.15,555.17,0
1029,14374,Instagram,19/01/2023,5354,4616,0,476.95,0,1
1066,12428,Facebook,27/08/2023,1776,1493,0,116.02,0,0
1068,11783,Facebook,11/06/2023,9823,4845,0,144.29,0,0
1037,15924,SEO,12/01/2024,3684,3013,0,106.07,0,0
1014,12132,Affiliate,22/10/2024,4645,92,1,24.44,55.51,0
1053,19080,Email,06/07/2024,6842,3753,1,13.19,22.15,0
1005,15465,Google Ads,03/12/2024,1161,2367,1,270.5,539.61,0
1078,11953,Instagram,16/05/2023,2253,504,0,395.19,0,1
1058,11315,Google Ads,16/12/2023,9798,1013,0,311.04,0,0
1046,10632,Google Ads,16/05/2024,6934,2654,0,114.52,0,1
1070,11764,Google Ads,25/09/2024,6573,1693,0,,0,0
1033,13951,Facebook,21/01/2024,8321,3069,0,203.65,0,0
1049,15740,Affiliate,03/09/2023,3381,4523,0,56.57,0,0
1077,12419,Google Ads,11/12/2024,9879,792,0,138.41,0,0
1050,19969,Facebook,29/09/2023,1436,1245,0,220.51,0,0
1075,19497,SEO,06/09/2023,9573,4775,0,127.42,0,0
1037,19332,Facebook,26/02/2023,4915,2189,0,240.19,0,0
1002,16092,Email,28/10/2024,8843,,0,235.21,0,0
1058,12035,,14/05/2023,2476,3110,0,197.24,0,0
1000,14218,Facebook,19/06/2024,556,2031,1,59.94,87.48,0
1097,12829,Facebook,30/07/2024,8040,4259,0,93.41,0,0
1018,10713,Facebook,11/09/2024,562,464,0,450.65,0,0
1095,13324,SEO,06/12/2023,9771,1518,0,11.33,0,0
1060,18298,Email,17/05/2024,2807,1509,0,261.62,0,1
1050,14606,Instagram,11/06/2024,4194,,1,16.91,44.52,0
1068,15510,SEO,11/10/2024,6298,3296,0,425.32,0,0
1052,12922,Facebook,22/11/2024,9013,257,0,402.78,0,0
1067,17077,Google Ads,10/06/2023,9787,,1,275.08,385.76,0
1020,17004,Instagram,20/03/2024,3354,346,0,83.41,0,0
1048,18520,Email,13/07/2023,7034,2071,0,165.55,0,1
1038,16037,SEO,05/08/2023,6182,3042,0,498.98,0,0
1054,17778,Email,16/11/2023,9755,1625,0,8.94,0,0
1078,14300,Email,13/08/2024,3532,,0,381.08,0,0
1063,10615,Affiliate,26/05/2023,3307,4395,1,28.65,56.4,1
1060,16286,Affiliate,30/11/2023,5074,3902,0,134.86,0,0
1082,17702,Affiliate,07/07/2023,8914,1944,1,454.77,1282.48,0
1045,14511,Facebook,24/04/2023,1050,2105,0,209.26,0,1
1074,14008,Google Ads,03/06/2024,6784,4750,0,59.36,0,0
1059,13195,SEO,20/06/2024,720,1058,0,57.54,0,0
1035,14778,,20/09/2023,6079,2744,0,461.08,0,0
1079,14174,SEO,24/08/2023,1333,622,0,79.95,0,1
1017,14858,Email,26/12/2023,2299,719,0,83.85,0,0
1059,12348,SEO,23/11/2024,1546,4113,0,226.41,0,0
1053,13179,Affiliate,15/01/2024,553,4471,0,24.43,0,0
1058,16780,Google Ads,10/04/2024,6395,2396,0,257.57,0,0
1077,15308,Affiliate,12/04/2023,1166,3697,0,8.54,0,0
1091,15985,Affiliate,12/11/2024,3494,2699,0,383.5,0,0
1090,15340,Google Ads,08/02/2023,7341,3457,0,249.59,0,0
1084,18348,SEO,16/04/2024,1923,982,0,493.94,0,1
1072,11426,Facebook,16/09/2024,6511,940,0,335.5,0,1
1064,13712,Instagram,26/01/2024,4678,3878,1,178.67,268.42,1
1037,13218,Instagram,12/04/2024,303,724,0,232.83,0,0
1061,12817,Google Ads,29/10/2023,2796,4986,0,356.65,0,0
1020,14980,Affiliate,15/06/2024,3917,2539,0,267.47,0,1
1081,15125,Affiliate,15/04/2023,3094,1551,0,467.98,0,0
1020,14111,Facebook,12/03/2023,7297,3033,0,168.79,0,0
1067,15912,Email,15/07/2024,7824,,1,395.85,1096.85,0
1094,15965,SEO,04/10/2024,9645,4518,0,380.44,0,0
1069,13148,Email,17/01/2024,511,2754,0,466.56,0,0
1041,11592,SEO,27/02/2024,933,,0,190.49,0,0
1051,11546,Google Ads,04/01/2024,3307,2353,0,470.26,0,0
1034,17643,SEO,10/11/2024,1019,2266,1,,870.07,0
1011,10366,SEO,15/02/2023,1701,652,0,298.67,0,0
1037,10858,Affiliate,27/06/2024,8892,4351,0,144.47,0,1
1079,17066,SEO,19/09/2024,1086,487,0,106.73,0,0
1094,10582,Email,16/03/2023,346,2750,0,417.45,0,0
1048,16274,SEO,10/05/2023,7494,756,0,423.35,0,0
1096,15639,Affiliate,02/11/2024,2186,3125,0,435.66,0,0
1093,17970,Affiliate,06/01/2023,828,2064,0,481.14,0,0
1001,16412,SEO,31/03/2024,3399,615,0,490.98,0,0
1011,18680,Email,05/05/2023,9468,227,0,211.53,0,0
1073,13347,Affiliate,25/02/2023,2048,2664,0,149.15,0,0
1054,18160,Facebook,31/10/2023,4338,2152,1,,352.17,0
1067,18469,Facebook,18/07/2023,698,2595,0,260.91,0,0
1074,11269,Affiliate,12/09/2024,4487,744,0,60.25,0,0
1044,15196,,04/12/2024,1872,152,0,345.13,0,0
1001,16312,Google Ads,07/04/2024,7664,1318,0,330.34,0,0
1032,14996,SEO,30/04/2024,558,3432,0,133.63,0,0
1025,17831,Google Ads,20/06/2023,8226,485,0,128.11,0,0
1075,18367,Facebook,08/10/2023,3459,,0,57.38,0,0
1016,11101,SEO,09/09/2024,7345,4094,0,105.51,0,0
1052,13312,Email,16/07/2023,4298,1467,0,77.1,0,0
1085,11612,SEO,14/11/2023,312,4769,0,474.31,0,0
1091,16413,Email,19/08/2024,3264,2631,0,451.24,0,0
1082,14723,Google Ads,19/05/2024,8459,2177,0,253.65,0,0
1084,13239,Email,04/10/2023,5257,1915,0,286.66,0,0
1081,16042,Facebook,26/03/2023,7544,2843,0,69.87,0,0
1041,16831,Instagram,07/10/2024,1420,69,0,303.23,0,1
1011,14765,Instagram,07/08/2024,8138,1490,0,112.5,0,0
1019,18107,Instagram,23/11/2023,3206,4042,0,453.52,0,0
1006,16351,SEO,14/08/2024,1097,,0,417.81,0,0
1067,12102,Google Ads,18/10/2023,3726,2809,0,275.48,0,1
1096,14846,Affiliate,14/08/2023,5514,1806,0,482.79,0,0
1044,15909,Instagram,23/10/2024,6928,1940,0,191.15,0,1
1083,19981,SEO,15/04/2024,7630,1445,0,303.67,0,0
1008,17658,SEO,20/11/2024,3612,2201,0,169.44,0,0
1025,17994,Email,12/01/2024,6419,2943,0,6.02,0,1
1002,16939,Affiliate,07/12/2024,8566,3488,0,289.26,0,0
1071,19413,SEO,14/04/2024,4612,3141,0,430.1,0,0
1005,19650,Instagram,09/04/2024,2848,3391,0,170.7,0,0
1008,11194,Facebook,16/12/2023,6342,2575,1,320.93,687.5,0
1004,18910,Affiliate,21/11/2023,1381,4277,0,440.75,0,0
1038,17848,SEO,20/03/2023,8191,2282,0,237.21,0,0
1098,19612,Affiliate,22/06/2023,7486,4600,0,416.36,0,0
1023,11861,Affiliate,13/11/2024,1068,2485,0,126.83,0,0
1049,17063,Affiliate,30/04/2024,6567,4752,0,395.45,0,0
1086,18644,Google Ads,27/05/2024,2879,3797,1,430.23,1195.1,0
1080,16897,Email,13/03/2023,5688,4833,0,175.84,0,0
1098,11394,Email,31/12/2024,1410,732,1,260.8,768.11,0
1001,12180,Facebook,22/02/2023,9103,2943,0,322.59,0,0
1029,16196,SEO,18/12/2024,2141,73,0,388.99,0,0
1044,15989,Affiliate,01/02/2024,9942,4024,0,50.68,0,0
1042,12305,Email,20/08/2024,9463,512,1,215.1,404.99,0
1009,15239,Google Ads,27/07/2023,282,3547,0,128.28,0,0
1097,16566,SEO,06/03/2023,6359,3866,0,9.52,0,0
1005,10207,Email,09/01/2024,6612,214,0,343.97,0,1
1052,10302,Google Ads,30/09/2023,562,4088,0,221.45,0,0
1020,19817,Instagram,17/08/2023,6473,4876,0,101.84,0,0
1054,17619,Affiliate,22/12/2024,9834,3831,0,147.19,0,1
1016,17162,instagram,04/07/2023,7745,1116,0,447.34,0,0
1081,17126,Google Ads,07/10/2024,1935,419,0,255.17,0,1
1057,15616,Affiliate,06/06/2024,3647,4432,1,261.68,328.01,1
1004,18430,Google Ads,21/02/2024,9792,4781,0,80.42,0,0
1091,10100,Instagram,08/12/2024,2521,569,0,9.6,0,0
1061,13833,Google Ads,07/04/2024,3920,4034,0,-377.55,0,1
1029,16991,Instagram,27/04/2023,3300,16,0,47.29,0,0
1076,15573,Facebook,28/01/2023,8082,1169,0,476.5,0,0
1031,13017,Email,26/07/2023,4960,2917,1,167.02,245.45,0
1057,19990,Instagram,04/09/2023,356,1680,0,462.05,0,0
1028,12666,Instagram,25/04/2024,7565,3700,0,131.18,0,0
1003,18836,Facebook,24/08/2023,6781,110,0,23.67,0,1
1021,19283,Google Ads,11/06/2024,7491,2193,1,227.14,293.49,1
1050,11784,Google Ads,22/08/2023,9625,3693,0,310.77,0,1
1096,10143,SEO,26/11/2023,7768,1331,0,72.47,0,0
1047,18275,Facebook,16/05/2023,2742,1777,1,85.22,168.39,0
1024,19360,Instagram,29/03/2024,4556,869,1,-90.61,109.31,1
1024,10507,Affiliate,29/09/2024,3991,1248,1,339.49,559.92,1
1071,19450,Instagram,20/09/2023,7472,7,0,199.65,0,0
1020,15805,Facebook,16/03/2023,2450,1540,1,65.11,100.82,0
1021,18631,Google Ads,02/07/2024,1460,2943,0,140.57,0,0
1079,17272,SEO,01/01/2024,6340,4221,0,254.87,0,0
1093,11756,Affiliate,22/10/2024,4616,66,0,,0,0
1099,14134,Instagram,21/10/2023,8408,3447,0,205.95,0,0
1021,12986,SEO,31/08/2024,8625,,0,151.89,0,0
1077,15543,SEO,03/12/2024,4439,889,0,219.39,0,0
1044,16733,SEO,27/01/2024,7797,2670,0,405.48,0,1
1018,15061,Facebook,31/10/2024,0,2681,0,411.6,0,1
1027,11104,SEO,02/07/2023,5700,1557,1,259.45,573.82,0
1094,14589,Email,17/01/2024,2774,3018,0,479.06,0,0
1026,10066,Google Ads,12/04/2023,8351,1559,0,363.32,0,1
1052,14614,SEO,26/04/2023,5779,4753,0,361.85,0,0
1031,16947,Affiliate,29/11/2023,2551,1620,0,240.49,0,0
1058,17896,Affiliate,04/07/2024,8125,3777,0,-319.6,0,0
1042,15008,seo,04/07/2024,9685,9,0,31.09,0,0
1034,18987,SEO,15/09/2023,7605,4479,0,327.5,0,1
1067,15062,Google Ads,25/09/2023,8467,705,0,198.24,0,0
1000,10270,Facebook,16/01/2023,5166,3959,0,182.07,0,0
1076,12802,Email,25/10/2023,7613,3742,0,16.96,0,0
1075,15973,Instagram,07/06/2024,7586,2013,0,59.16,0,1
1048,13928,Facebook,26/08/2024,1617,3774,0,76.34,0,0
1016,16176,Instagram,21/06/2023,7913,1750,0,197.59,0,1
1000,16472,Email,01/12/2023,1457,2046,0,399.63,0,0
1088,18129,SEO,13/11/2023,8546,495,1,130.74,334.2,0
1065,14835,Facebook,05/11/2023,1503,4048,0,46.61,0,0
1084,17163,Facebook,17/09/2023,7671,1952,0,363.11,0,0
1006,15300,Email,17/01/2023,3017,4459,0,403.7,0,0
1087,13863,Email,20/10/2024,882,20,0,381.52,0,0
1055,14635,Affiliate,21/11/2024,2514,2495,1,99.5,153.11,0
1034,19107,,29/08/2023,2885,4802,1,497.22,632.7,0
1069,19557,SEO,03/09/2024,5877,732,0,101.62,0,0
1070,12651,SEO,16/12/2024,6926,2513,0,400.31,0,1
1022,16203,Facebook,19/09/2024,8275,246,0,65.56,0,1
1064,10605,Google Ads,25/01/2023,1019,-3452,1,416.03,774.73,0
1019,15080,Facebook,17/10/2023,6013,2488,0,426.42,0,0
1049,18261,Affiliate,02/05/2024,9764,741,0,138.86,0,0
1072,13420,SEO,15/05/2024,7503,3641,0,127.55,0,0
1079,17641,Email,12/02/2024,9891,2181,0,83.37,0,1
1099,17875,SEO,05/01/2023,3378,4964,1,38.76,87.28,0
1077,18481,Google Ads,19/07/2024,2171,171,0,232.93,0,0
1081,14185,Facebook,12/01/2024,8579,3357,1,340.88,689.73,0
1080,12834,Email,18/05/2024,6566,4169,0,53.36,0,0
1012,14515,Instagram,28/02/2024,5156,4433,1,122.04,321.29,0
1014,17159,Instagram,05/03/2023,7855,174,1,11.03,14.22,0
1015,19639,Google Ads,30/08/2023,3546,1849,1,98.79,267.53,0
1090,17257,Facebook,06/09/2024,4582,2001,0,165.46,0,1
1018,10539,Email,19/12/2024,5641,2056,0,335.92,0,0
1083,16917,Google Ads,19/02/2024,7949,4576,0,175.97,0,0
1070,19906,Instagram,03/02/2024,8038,3207,0,368.49,0,1
1041,12216,Instagram,21/01/2024,6833,4923,0,338.56,0,0
1074,19466,SEO,11/11/2023,5126,4652,1,354.14,947.03,0
1059,10934,SEO,01/02/2024,4839,4099,0,135.6,0,0
1074,13975,Instagram,24/02/2023,4545,1565,0,94.28,0,1
1012,13992,Google Ads,13/06/2024,5053,3349,0,287.98,0,1
1000,18342,Instagram,03/04/2023,5321,3098,1,450.99,935.34,0
1046,19717,Google Ads,19/12/2024,4136,916,0,273.51,0,0
1021,17846,Email,06/09/2023,9784,2670,1,236.39,490.93,1
1067,14942,Instagram,12/03/2023,8462,3854,0,489.19,0,0
1053,14090,Instagram,31/10/2024,1594,3666,0,27.57,0,1
1008,11126,Google Ads,15/04/2024,667,4462,0,330.76,0,0
1002,10064,Affiliate,09/06/2023,4438,4062,0,397.28,0,1
1071,12282,Affiliate,19/03/2023,8224,3098,0,496.28,0,0
1079,10869,Facebook,05/10/2023,4320,2456,0,323.65,0,0
1065,14363,Facebook,10/04/2024,3457,4853,0,384.05,0,1
1044,14276,Google Ads,16/01/2024,8425,1942,0,177.5,0,0
1093,10689,Email,30/04/2023,9691,4501,0,10.9,0,0
1090,12215,SEO,15/04/2023,1547,2952,0,185.28,0,0
1031,16181,Email,12/05/2024,6967,3398,0,302.56,0,1
1025,14541,SEO,21/03/2024,301,4643,0,130.54,0,0
1035,13324,Facebook,19/07/2024,6913,3253,1,467.72,1211.6,0
1080,14364,Facebook,11/01/2024,3973,1620,0,263.57,0,0
1020,13909,Instagram,15/09/2023,2616,2831,1,433.23,1038.52,0
1048,15741,Instagram,08/09/2024,6225,3162,0,24.56,0,0
1056,16446,Email,09/07/2024,2123,3047,0,152.26,0,0
1074,19846,Google Ads,02/05/2024,3148,3974,0,33.93,0,0
1082,15906,Instagram,11/12/2023,3462,3256,0,248.75,0,1
1073,10142,SEO,09/11/2023,4032,4966,0,459.9,0,1
1055,11454,Affiliate,13/01/2024,2284,3974,0,199.92,0,0
1013,16189,SEO,16/08/2024,5431,4961,0,155.35,0,0
1043,19376,Affiliate,06/01/2023,2178,1893,0,364.02,0,1
1011,14930,SEO,25/09/2023,7411,3135,0,165.07,0,0
1012,11110,Facebook,29/06/2023,8410,710,0,52.56,0,1
1045,13944,SEO,20/04/2023,6297,1995,0,222.94,0,0
1063,12108,Email,06/04/2023,3784,916,0,302.14,0,0
1086,12603,Instagram,26/01/2023,1883,3926,0,359.43,0,1
1010,16047,Facebook,06/04/2023,0,1746,0,469.96,0,1
1089,10329,Email,18/10/2023,9167,4428,1,231.82,460.51,0
1082,12224,Email,06/03/2024,3660,1844,0,429.72,0,1
1050,12311,Instagram,30/08/2023,4079,3053,0,73.34,0,1
1016,18486,Affiliate,03/10/2024,7835,1121,0,115.34,0,0
1082,16228,Google Ads,20/01/2023,3920,4768,1,476.77,867.58,1
1084,14722,Instagram,10/02/2023,810,4387,0,493.38,0,0
1086,19818,Google Ads,23/07/2023,1288,2653,0,130.01,0,0
1067,19895,Facebook,08/12/2023,9029,2099,1,214.8,589.92,0
1004,18233,SEO,13/03/2023,2619,4469,1,133.14,353.76,0
1087,17855,Instagram,16/02/2023,1846,2117,0,305.5,0,1
1096,13215,Affiliate,17/03/2023,1315,1415,0,444.62,0,0
1083,10169,SEO,17/01/2024,2697,629,0,,0,0
1042,10551,SEO,29/03/2024,4844,1132,0,488.64,0,0
1017,11275,Instagram,21/11/2023,3031,1772,1,225.49,595.74,0
1005,16875,Instagram,21/09/2023,7934,3092,0,79.75,0,0
1005,12593,SEO,26/08/2023,2598,2467,0,122.78,0,0
1081,18576,Facebook,26/05/2024,8732,2564,0,94.5,0,0
1000,18697,Facebook,19/06/2024,2556,4691,1,,212.77,0
1034,15594,Instagram,05/09/2024,8149,3965,0,225.47,0,0
1016,11502,Instagram,11/02/2023,4712,852,0,374.87,0,0
1068,15397,Instagram,19/08/2023,9444,4674,0,440.58,0,0
1057,18381,Affiliate,04/04/2024,4415,785,0,345.83,0,1
1083,17181,Email,25/08/2023,8990,2321,0,235.53,0,0
1020,17822,Google Ads,22/05/2024,5727,1523,1,316.89,877.24,1
1068,16038,Affiliate,10/08/2023,6774,2080,0,425,0,0
1012,15912,Affiliate,29/08/2024,4901,131,0,206.5,0,0
1046,13148,Facebook,12/11/2024,550,1581,0,456.66,0,0
1061,17743,Google Ads,09/06/2024,5026,802,0,69.73,0,0
1013,13476,Email,12/05/2023,5767,3798,1,299.51,467.52,1
1033,16459,Facebook,29/08/2024,7520,4231,0,172.92,0,0
1045,10571,Facebook,02/04/2023,1469,3387,0,70.79,0,0
1059,11124,SEO,16/04/2023,4533,3482,0,33.68,0,1
1097,15416,email,25/11/2024,1723,2314,0,60.57,0,0
1013,12460,Facebook,08/11/2023,2647,4237,0,398.16,0,0
1077,19654,Instagram,03/03/2023,2678,2155,0,154.13,0,0
1015,18396,Email,30/05/2023,3416,725,0,494.74,0,0
1074,13966,Affiliate,26/01/2023,123,822,0,426.45,0,0
1040,13842,SEO,01/11/2024,3762,2815,0,337.61,0,0
1052,10994,SEO,19/10/2023,6678,3900,1,190.52,552.84,0
1023,17370,Google Ads,26/06/2024,7847,3946,0,155.6,0,0
1042,13989,Affiliate,14/05/2023,2175,2128,0,295.32,0,0
1070,11790,Email,04/10/2023,9089,915,1,145.52,310,0
1088,12581,Affiliate,06/12/2024,9816,2392,1,38,51.9,1
1001,12773,SEO,15/03/2023,5405,1335,0,387.08,0,0
1077,14647,Facebook,18/04/2024,3742,786,1,53.17,109.69,0
1096,14217,Facebook,03/01/2023,9482,4353,0,68.72,0,1
1064,13004,Affiliate,09/11/2024,343,393,0,276.97,0,1
1008,11064,Affiliate,09/09/2024,5919,3013,0,477.84,0,0
1048,16001,Instagram,18/11/2023,9651,702,0,152.13,0,0
1030,14061,Google Ads,14/02/2023,7496,3464,0,432.65,0,0
1037,14390,Facebook,29/10/2023,2591,2394,0,164.13,0,0
1067,14682,Instagram,14/11/2023,9936,4791,0,296.45,0,0
1072,13675,Facebook,11/03/2023,5077,91,1,99.03,190.88,0
1004,17012,Google Ads,19/10/2023,8635,4254,1,276.24,400.16,1
1013,11832,Facebook,17/09/2024,1668,1971,0,195.55,0,0
1025,18112,Facebook,07/05/2023,7223,815,0,237,0,1
1041,16558,Instagram,13/06/2023,2479,258,0,172.6,0,1
1016,19145,Google Ads,16/09/2024,5986,478,0,250.45,0,0
1094,16652,Google Ads,20/04/2023,1647,4930,0,416.27,0,0
1034,13104,Google Ads,19/02/2024,5296,4435,0,377.58,0,0
1003,17470,Affiliate,07/06/2023,9781,1113,0,249.38,0,0
1031,16229,Facebook,07/02/2024,2167,2532,0,452.65,0,1
1038,17426,SEO,14/07/2023,7349,1315,0,134,0,0
1086,15828,SEO,12/05/2023,1595,1012,0,76.36,0,0
1092,13101,Instagram,03/01/2023,4672,38,0,111.92,0,0
1045,19623,Instagram,20/03/2023,2061,2272,0,149.19,0,1
1036,14853,Email,12/02/2024,2546,339,0,288.61,0,0
1001,10449,Email,27/11/2023,8452,4270,0,10.84,0,1
1036,16558,Affiliate,12/10/2023,1698,3503,1,401.78,528.6,0
1018,17084,Google Ads,31/10/2023,2152,3555,0,5.51,0,0
1001,11663,Email,03/02/2023,4026,1963,0,152.19,0,1
1016,10944,Email,19/03/2023,8387,2222,0,427.47,0,1
1059,15039,Email,09/01/2023,2170,3169,0,131.4,0,0
1061,17182,Facebook,01/04/2024,3568,3747,0,412.43,0,1
1010,11506,Google Ads,29/06/2023,6745,3728,1,406.52,1086.75,0
1079,19820,Facebook,30/06/2023,1175,2839,1,84.46,147.6,0
1082,13692,Instagram,09/04/2023,3123,3824,0,337.42,0,0
1034,16496,SEO,05/12/2024,8561,2667,0,281.55,0,0
1005,13087,SEO,30/10/2023,1698,4818,0,,0,1
1090,11424,Facebook,16/04/2023,7569,2605,0,317.59,0,0
1013,18654,Email,29/05/2024,4274,968,1,400.46,809.04,0
1076,15723,Google Ads,05/09/2024,9873,2292,0,161.69,0,0
1095,11787,Email,19/12/2024,3085,2309,0,,0,0
1094,19636,SEO,31/12/2023,5858,1515,0,477.18,0,1
1083,15611,Affiliate,20/01/2024,199,4030,0,28.44,0,1
1056,10974,Email,12/06/2024,5440,4343,0,378.68,0,0
1059,12259,Google Ads,13/03/2024,5094,,0,192.3,0,0
1019,10771,Facebook,07/09/2023,7386,-2934,0,18.77,0,1
1054,12304,Affiliate,22/02/2023,4894,1245,0,327.59,0,1
1067,10923,SEO,10/10/2023,8700,340,0,453.74,0,0
1026,10094,Affiliate,26/09/2023,5755,360,0,386.99,0,0
1002,11621,Affiliate,01/02/2023,8243,2418,0,193.82,0,0
1091,15594,Instagram,19/05/2023,5552,3021,0,464.08,0,0
1003,15400,Instagram,10/02/2023,8031,510,0,182.09,0,0
1021,15781,Affiliate,18/02/2024,8791,4893,0,157.56,0,1
1051,13869,Affiliate,03/03/2024,2593,4776,0,362.66,0,0
1061,18990,Email,11/11/2023,5233,369,0,299.05,0,0
1072,13083,SEO,02/05/2024,9363,3664,0,474.59,0,0
1023,18296,Google Ads,04/04/2023,4690,4170,0,233.43,0,0
1043,13909,Instagram,28/12/2024,6536,571,0,319.32,0,1
1022,18727,SEO,03/11/2024,398,1768,0,340.09,0,1
1090,15213,Affiliate,19/06/2024,1056,4424,0,142.65,0,1
1017,11361,Email,28/01/2023,7647,2177,0,11.08,0,1
1012,19386,Google Ads,13/04/2023,6400,4995,0,76.5,0,1
1088,17143,,18/08/2024,9561,848,0,40.29,0,0
1045,16651,Affiliate,21/09/2024,7047,4601,0,412.2,0,0
1067,11566,Affiliate,23/01/2024,9504,216,0,320.45,0,0
1056,13469,Instagram,04/11/2024,8679,3436,0,48.82,0,0
1086,14091,Email,21/06/2023,7486,2434,0,243.26,0,0
1049,12379,SEO,06/03/2024,7159,988,0,413.99,0,0
1045,11374,Email,22/11/2023,2484,4268,1,221.2,477.54,0
1021,16962,Affiliate,01/06/2024,3942,2198,0,363.26,0,0
1096,13572,Instagram,25/10/2023,1724,4181,0,164.05,0,0
1020,12288,Instagram,07/04/2024,8244,1189,0,33.36,0,0
1051,10818,Affiliate,07/11/2024,5091,3177,0,258.32,0,0
1092,13166,Affiliate,11/05/2023,2728,2226,0,34.69,0,0
1021,10398,SEO,12/12/2024,9404,460,0,311.15,0,0
1092,12841,Email,04/03/2024,5450,2142,0,139.23,0,0
1004,10731,Facebook,17/08/2024,462,3806,0,199.84,0,0
1056,11432,Google Ads,25/06/2023,1233,2092,0,446.87,0,1
1060,19560,Affiliate,12/11/2023,983,4951,0,371.84,0,0
1042,18756,Affiliate,19/12/2023,7139,3858,0,38.79,0,0
1041,15176,Instagram,07/03/2024,9807,2252,0,257.61,0,0
1071,14166,Instagram,04/07/2024,6191,613,0,414.48,0,0
1095,12771,Email,15/07/2023,457,217,0,358.47,0,1
1046,11291,Affiliate,20/10/2023,2748,2331,0,277.28,0,0
1020,11741,Google Ads,06/12/2024,5577,1006,0,204.66,0,1
1051,15051,Affiliate,02/12/2024,9645,927,0,179.46,0,1
1047,19309,SEO,21/02/2023,2922,2151,1,241.3,380.88,0
1058,14318,Google Ads,29/01/2023,3796,1558,0,50.89,0,0
1095,10700,Google Ads,18/12/2024,8061,510,0,221.59,0,1
1087,19967,Email,10/11/2024,9227,2390,1,324.98,912.42,1
1027,13573,SEO,25/07/2023,3206,3311,0,94.34,0,1
1074,14598,SEO,12/07/2024,3734,2134,0,171.31,0,0
1010,15568,Affiliate,11/09/2024,8260,3049,0,244.23,0,1
1074,15168,Google Ads,18/05/2024,6216,2413,0,406.25,0,1
1045,10238,Email,10/11/2024,4527,3814,0,20.77,0,0
1043,13076,Google Ads,03/04/2023,6701,4665,0,105.45,0,0
1003,18419,SEO,15/06/2024,1760,3331,1,185.85,436.17,0
1054,11241,Google Ads,21/11/2024,6356,3321,0,67.2,0,0
1015,19908,SEO,24/02/2024,1727,887,1,418.96,1129.76,1
1075,11341,Facebook,12/07/2024,102,609,0,395.53,0,0
1066,18346,Affiliate,25/03/2023,1932,673,1,395.17,637.43,1
1049,11028,SEO,17/02/2023,2190,1508,0,87.6,0,0
1048,12470,Affiliate,14/02/2023,6463,687,0,204.45,0,1
1058,19720,Email,16/06/2023,110,3726,0,402.41,0,0
1001,13116,Email,19/01/2023,3786,2185,0,356.36,0,1
1020,11156,,11/04/2024,5151,628,0,135.61,0,1
1018,16621,Facebook,17/03/2023,4673,1235,0,403.98,0,0
1083,10721,SEO,21/02/2023,1282,3033,0,56.24,0,0
1069,15289,Google Ads,24/06/2024,7081,3443,0,378.14,0,0
1040,12841,Affiliate,20/03/2024,1082,1788,0,237.29,0,1
1054,19432,Facebook,25/08/2023,9975,323,0,101.59,0,0
1063,16860,Email,14/10/2023,3074,4346,0,240.69,0,0
1044,11264,Google Ads,04/04/2024,3276,4602,0,22.54,0,0
1042,12623,Facebook,20/08/2023,5671,3337,0,326.86,0,1
1089,11721,Email,30/04/2023,9576,36,0,357.2,0,0
1061,16310,affiliate,06/07/2024,2964,2861,1,435.85,907.38,0
